time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
3.321467399597168,0.0,0.0,0.0,1,-0.0571716,0.332165,0.0161478,5235.99,0.0
3.342278480529785,0.0,0.0,0.0,1,-0.057193,0.332157,0.0162284,5235.99,0.0
3.36350679397583,0.0,0.0,0.0,1,-0.0555398,0.332144,0.0162989,5235.99,0.0
3.38508677482605,0.0,0.0,0.0,1,-0.0569029,0.332142,0.0162279,5235.99,0.0
3.4060890674591064,0.0,0.0,0.0,1,-0.0576732,0.332146,0.0161564,5235.99,0.0
3.4268689155578613,0.0,0.0,0.0,1,-0.0559557,0.332149,0.0161769,5235.99,0.0
3.4481048583984375,0.0,0.0,0.0,1,-0.0564482,0.332155,0.0161793,5235.99,0.0
3.4705543518066406,0.0,0.0,0.0,1,-0.056844,0.332172,0.0160963,5235.99,0.0
3.4921669960021973,0.0,0.0,0.0,1,-0.0563063,0.332193,0.0160071,5235.99,0.0
3.512944459915161,0.0,0.0,0.0,1,-0.0557596,0.332215,0.0160171,5235.99,0.0
3.534862756729126,0.0,0.0,0.0,1,-0.0568509,0.33223,0.0160877,5235.99,0.0
3.5563948154449463,0.0,0.0,0.0,1,-0.0571943,0.332233,0.0160686,5235.99,0.0
3.576939582824707,0.0,0.0,0.0,1,-0.0559104,0.332243,0.0159771,5235.99,0.0
3.5980401039123535,0.0,0.0,0.0,1,-0.0568618,0.332249,0.0160477,5235.99,0.0
3.6196701526641846,0.0,0.0,0.0,1,-0.0569198,0.332249,0.0160882,5235.99,0.0
3.640820026397705,0.0,0.0,0.0,1,-0.0566785,0.332253,0.0160539,5235.99,0.0
3.6618502140045166,0.0,0.0,0.0,1,-0.0571358,0.332248,0.0160481,5235.99,0.0
3.682293653488159,0.0,0.0,0.0,1,-0.0573416,0.33224,0.0161106,5235.99,0.0
3.703801393508911,0.0,0.0,0.0,1,-0.0572979,0.332239,0.0161149,5235.99,0.0
3.7253220081329346,0.0,0.0,0.0,1,-0.0568464,0.332241,0.0160868,5235.99,0.0
3.7470123767852783,0.0,0.0,0.0,1,-0.0572848,0.332235,0.0160834,5235.99,0.0
3.767646312713623,0.0,0.0,0.0,1,-0.0577449,0.332225,0.0161521,5235.99,0.0
3.789677858352661,0.0,0.0,0.0,1,-0.0559449,0.332216,0.0162117,5235.99,0.0
3.8112149238586426,0.0,0.0,0.0,1,-0.0573445,0.332211,0.0161769,5235.99,0.0
3.8317813873291016,0.0,0.0,0.0,1,-0.0564241,0.3322,0.0161607,5235.99,0.0
3.8530220985412598,0.0,0.0,0.0,1,-0.0569463,0.332198,0.0161545,5235.99,0.0
3.8741719722747803,0.0,0.0,0.0,1,-0.0565484,0.332197,0.0162265,5235.99,0.0
3.8959414958953857,0.0,0.0,0.0,1,-0.0577136,0.332193,0.0161831,5235.99,0.0
3.920344114303589,0.0,0.0,0.0,1,-0.0572214,0.332193,0.0161182,5235.99,0.0
3.9409584999084473,0.0,0.0,0.0,1,-0.0570545,0.332189,0.0161912,5235.99,0.0
3.962193727493286,0.0,0.0,0.0,1,-0.0562546,0.332188,0.0161969,5235.99,0.0
3.9831438064575195,0.0,0.0,0.0,1,-0.0571252,0.332185,0.0161974,5235.99,0.0
4.004640102386475,0.0,0.0,0.0,1,-0.0572774,0.332175,0.0161969,5235.99,0.0
4.026189088821411,0.0,0.0,0.0,1,-0.0568633,0.332166,0.0162231,5235.99,0.0
4.048004865646362,0.0,0.0,0.0,1,-0.0560635,0.332169,0.0162284,5235.99,0.0
4.068485975265503,0.0,0.0,0.0,1,-0.0570753,0.332167,0.0162265,5235.99,0.0
4.089686155319214,0.0,0.0,0.0,1,-0.0573975,0.33216,0.0162222,5235.99,0.0
4.1108622550964355,0.0,0.0,0.0,1,-0.0569471,0.332153,0.0162484,5235.99,0.0
4.13239049911499,0.0,0.0,0.0,1,-0.0569998,0.332157,0.0162527,5235.99,0.0
4.152740001678467,0.0,0.0,0.0,1,-0.0580851,0.332163,0.0162103,5235.99,0.0
4.174921274185181,0.0,0.0,0.0,1,-0.0570913,0.332165,0.0161878,5235.99,0.0
4.1950438022613525,0.0,0.0,0.0,1,-0.0567218,0.332169,0.016194,5235.99,0.0
4.216590166091919,0.0,0.0,0.0,1,-0.0564825,0.332169,0.016267,5235.99,0.0
4.238400936126709,0.0,0.0,0.0,1,-0.0572289,0.332174,0.0161945,5235.99,0.0
4.259454727172852,0.0,0.0,0.0,1,-0.0557128,0.332183,0.0161216,5235.99,0.0
4.298315048217773,0.0,0.0,0.0,1,-0.0570581,0.332185,0.0161998,5235.99,0.0
4.319700241088867,0.0,0.0,0.0,1,-0.0573008,0.332178,0.0162761,5235.99,0.0
4.340709209442139,0.0,0.0,0.0,1,-0.0550981,0.332169,0.0162694,5235.99,0.0
4.361712455749512,0.0,0.0,0.0,1,-0.0568946,0.332169,0.0161959,5235.99,0.0
4.38275671005249,0.0,0.0,0.0,1,-0.0570964,0.332175,0.0162045,5235.99,0.0
4.403906583786011,0.0,0.0,0.0,1,-0.0564026,0.332174,0.0162827,5235.99,0.0
4.425868034362793,0.0,0.0,0.0,1,-0.057318,0.332177,0.0162031,5235.99,0.0
4.44691276550293,0.0,0.0,0.0,1,-0.0574526,0.332186,0.0161163,5235.99,0.0
4.467452764511108,0.0,0.0,0.0,1,-0.0576349,0.332197,0.0161445,5235.99,0.0
4.489226579666138,0.0,0.0,0.0,1,-0.0574856,0.332199,0.016206,5235.99,0.0
4.509794473648071,0.0,0.0,0.0,1,-0.0569398,0.332204,0.016143,5235.99,0.0
4.530726909637451,0.0,0.0,0.0,1,-0.057354,0.332204,0.0161311,5235.99,0.0
4.551883935928345,0.0,0.0,0.0,1,-0.0576987,0.332197,0.0162079,5235.99,0.0
4.57283091545105,0.0,0.0,0.0,1,-0.0574494,0.33219,0.016256,5235.99,0.0
4.593876600265503,0.0,0.0,0.0,1,-0.0576875,0.33219,0.0162031,5235.99,0.0
4.6145875453948975,0.0,0.0,0.0,1,-0.0575442,0.332185,0.0161988,5235.99,0.0
4.635836839675903,0.0,0.0,0.0,1,-0.0568868,0.332181,0.0162269,5235.99,0.0
4.6573779582977295,0.0,0.0,0.0,1,-0.0573274,0.332185,0.0162474,5235.99,0.0
4.677942276000977,0.0,0.0,0.0,1,-0.0567776,0.332183,0.0162389,5235.99,0.0
4.699335098266602,0.0,0.0,0.0,1,-0.0572784,0.332186,0.0161568,5235.99,0.0
